rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,temperature,humidity,pressure,wind_speed,elevation_m,slope_deg,drainage_proximity_m,soil_saturation_pct,historical_flood_events,predicted_rainfall_6h_mm,rainfall_category,flood_probability,water_depth_m,flood_risk_level
4.7,12.4,23.0,36.7,65.4,32.1,59.4,1011.3,44.2,42.3,0.7,1155.3,47.6,1,15.1,LOW,0.05,0.0,LOW
1.2,2.6,4.7,9.0,11.7,26.2,76.4,1003.3,30.3,10.9,6.3,321.0,43.1,4,74.7,MODERATE,0.38,0.63,HIGH
0.4,0.8,1.5,2.7,4.0,33.2,69.6,1004.5,46.6,35.4,2.8,1021.7,33.9,2,67.9,MODERATE,0.06,0.0,LOW
8.8,17.7,34.1,65.5,107.4,30.9,65.1,1005.8,27.3,14.9,2.9,458.9,64.2,5,35.4,LOW,0.64,1.16,HIGH
7.2,14.0,30.6,43.7,57.8,29.7,69.4,1007.1,39.0,37.7,2.9,1006.6,56.1,1,57.5,MODERATE,0.15,0.0,LOW
4.4,10.5,20.1,36.8,49.3,28.5,65.2,1004.0,29.7,21.6,1.7,160.3,47.9,3,72.5,MODERATE,0.56,0.54,HIGH
4.7,9.7,17.8,30.6,41.0,30.3,74.6,1006.8,25.8,14.8,1.7,51.1,51.2,5,48.7,MODERATE,0.53,0.89,HIGH
2.3,5.3,10.0,19.0,30.2,34.2,64.6,1018.4,23.8,8.7,3.8,630.9,38.1,4,23.1,LOW,0.17,0.0,LOW
2.0,4.4,9.1,15.5,27.0,33.2,59.5,1013.4,21.5,64.5,0.5,635.2,44.6,0,65.3,MODERATE,0.06,0.0,LOW
1.8,4.7,9.0,15.5,24.5,29.9,59.5,1012.4,29.9,31.1,3.4,381.5,45.9,4,40.4,MODERATE,0.15,0.0,LOW
4.0,8.7,16.9,24.2,38.8,28.0,58.5,1001.1,37.8,10.6,4.8,344.3,41.5,5,55.4,MODERATE,0.4,0.7,HIGH
6.1,13.8,30.1,54.2,79.9,31.3,67.1,997.4,36.0,5.3,1.8,951.3,56.1,4,68.9,MODERATE,0.61,1.28,CRITICAL
3.3,8.1,15.7,24.5,32.1,30.0,55.4,1013.1,40.6,29.2,1.2,88.8,43.0,3,40.0,MODERATE,0.26,0.0,LOW
5.4,12.1,21.4,30.2,39.6,31.8,63.3,1012.4,24.6,84.8,1.1,379.2,46.9,3,49.4,MODERATE,0.05,0.0,LOW
1.0,2.6,5.2,7.4,13.0,32.7,56.9,1017.5,25.2,7.9,0.6,34.4,40.9,4,2.0,LOW,0.23,0.0,LOW
3.9,9.6,18.8,37.1,50.1,30.8,65.9,999.9,38.2,46.6,0.6,72.7,44.2,0,41.6,MODERATE,0.21,0.0,LOW
3.4,7.5,11.4,18.3,33.0,32.6,68.7,1003.0,36.8,4.4,0.9,233.5,43.8,6,52.7,MODERATE,0.53,0.99,HIGH
9.3,21.5,39.2,75.3,104.1,25.6,82.1,991.1,44.5,56.7,0.4,669.2,71.6,0,103.9,HIGH,0.54,0.1,HIGH
5.1,13.6,27.6,54.4,89.1,25.4,73.8,1001.7,32.6,26.6,1.4,517.0,64.8,2,73.9,MODERATE,0.64,0.98,HIGH
4.8,11.5,21.3,42.0,74.5,30.4,52.3,1013.5,25.0,9.7,1.6,1402.8,59.4,4,7.9,LOW,0.15,0.0,LOW
9.6,25.3,51.7,99.7,147.6,34.6,71.0,1001.0,36.1,8.5,19.0,32.4,74.6,8,74.0,MODERATE,0.91,1.93,CRITICAL
8.4,17.2,31.2,60.4,100.7,36.5,57.3,1010.4,25.8,20.6,17.1,197.5,73.3,3,39.9,LOW,0.51,0.56,HIGH
10.1,23.1,50.6,79.6,117.4,35.0,74.3,1003.4,38.0,18.2,1.0,80.7,72.4,3,65.3,MODERATE,0.89,1.62,CRITICAL
23.2,61.0,104.0,155.1,225.2,30.6,70.3,1007.8,34.0,47.2,1.1,29.3,90.2,0,69.7,MODERATE,0.96,1.09,CRITICAL
9.5,20.5,32.0,57.1,80.0,24.9,71.8,995.2,37.7,28.2,2.7,131.7,58.1,4,77.2,MODERATE,0.69,1.01,HIGH
19.4,52.0,93.6,158.5,271.1,24.9,64.1,1005.7,30.0,16.0,0.9,121.5,87.7,5,74.6,MODERATE,0.98,1.81,CRITICAL
2.6,5.2,9.7,14.2,20.3,25.7,86.4,979.6,57.6,49.3,2.8,222.0,42.6,2,127.9,HIGH,0.38,0.1,MODERATE
0.3,0.8,1.3,2.4,3.4,30.0,58.5,1003.4,29.8,18.2,2.1,72.3,38.9,3,35.7,LOW,0.22,0.0,LOW
10.3,23.3,38.9,67.6,121.6,32.0,81.2,991.1,43.7,36.1,1.7,269.8,72.0,1,116.6,HIGH,0.89,1.23,CRITICAL
12.3,24.1,47.5,91.2,133.5,34.2,59.0,1015.3,17.3,35.1,6.4,975.2,70.8,2,17.7,LOW,0.27,0.0,LOW
2.9,7.6,13.4,23.6,35.7,32.2,68.1,1011.6,65.3,47.3,6.5,539.0,37.4,1,37.5,LOW,0.06,0.0,LOW
1.1,2.2,4.3,7.5,13.5,29.0,59.9,1009.0,34.0,3.3,15.7,716.6,39.9,6,40.1,MODERATE,0.12,0.0,LOW
1.3,2.5,5.1,8.5,12.6,30.0,55.1,1017.9,14.9,17.8,1.2,635.7,42.0,3,14.4,LOW,0.1,0.0,LOW
8.6,17.4,35.3,59.2,87.8,30.2,67.4,996.9,35.8,13.4,8.0,202.6,54.3,5,77.8,MODERATE,0.75,1.37,CRITICAL
0.3,0.8,1.5,2.9,4.9,34.4,51.7,1019.9,22.4,14.1,3.0,484.0,35.9,4,2.0,LOW,0.08,0.0,LOW
3.8,10.1,19.1,28.3,41.3,32.7,56.3,1012.9,23.9,13.1,3.4,548.3,53.1,7,43.2,MODERATE,0.33,0.41,MODERATE
31.1,61.8,112.1,186.9,264.9,27.8,75.1,1003.0,41.8,34.7,8.2,102.5,84.0,2,112.2,HIGH,0.98,1.27,CRITICAL
6.4,14.6,30.8,55.2,83.4,33.6,57.4,1014.7,38.1,8.9,10.3,762.8,56.5,8,36.1,LOW,0.36,0.59,MODERATE
3.5,7.2,15.2,25.2,41.6,30.5,76.6,995.6,44.3,13.2,4.8,247.6,53.9,5,91.2,HIGH,0.66,1.24,CRITICAL
3.5,8.8,15.3,24.0,31.8,27.0,72.2,998.0,36.2,6.0,1.8,21.3,44.5,5,51.7,MODERATE,0.57,1.15,HIGH
3.5,6.9,10.8,17.0,25.3,28.0,66.3,999.8,44.9,7.2,2.7,406.8,39.3,5,64.7,MODERATE,0.43,0.94,HIGH
4.1,8.6,14.0,21.5,31.7,31.8,71.3,1000.5,56.9,21.4,3.6,444.2,43.7,3,69.7,MODERATE,0.33,0.43,MODERATE
1.1,2.3,4.0,6.4,9.1,28.9,78.7,996.0,43.5,4.2,6.5,319.9,41.6,6,76.5,MODERATE,0.44,0.91,HIGH
3.0,7.1,13.4,25.8,42.0,36.1,54.2,1015.4,25.9,5.7,4.1,105.7,45.5,5,17.8,LOW,0.38,0.48,MODERATE
3.8,9.8,19.2,32.7,47.3,31.6,74.3,1002.8,32.9,15.5,1.9,265.2,51.0,4,63.7,MODERATE,0.55,0.97,HIGH
10.6,24.5,42.4,65.5,105.0,29.9,61.9,1008.0,28.2,2.8,2.2,209.2,65.0,6,35.3,LOW,0.81,1.65,CRITICAL
21.1,41.1,80.8,131.7,204.5,30.0,70.0,1000.2,43.0,4.4,0.5,1412.0,91.6,6,78.6,MODERATE,0.95,2.09,CRITICAL
0.3,0.7,1.6,2.3,3.3,28.7,83.5,989.5,64.2,37.8,9.3,676.6,39.2,1,95.9,HIGH,0.11,0.0,LOW
24.2,61.4,120.1,233.3,334.3,29.2,63.4,1007.3,33.0,35.7,0.6,560.3,88.5,1,79.3,MODERATE,0.98,1.51,CRITICAL
15.5,31.0,50.0,82.2,113.9,26.2,81.6,988.7,56.5,9.7,3.3,90.9,61.6,6,120.1,HIGH,0.96,1.97,CRITICAL
4.9,9.7,18.5,36.7,48.7,32.4,67.4,1004.4,29.5,9.7,7.5,167.8,50.8,4,63.6,MODERATE,0.57,1.3,CRITICAL
5.4,11.1,20.9,33.6,54.0,31.2,78.4,993.4,41.2,51.6,2.2,196.5,49.2,0,105.2,HIGH,0.42,0.1,MODERATE
0.7,1.6,3.5,6.6,10.8,34.5,43.2,1021.9,16.2,2.5,5.9,272.8,35.7,5,2.0,LOW,0.15,0.0,LOW
1.0,2.3,4.0,6.2,8.6,35.5,53.2,1012.7,21.0,17.6,6.0,26.7,40.0,3,29.3,LOW,0.19,0.0,LOW
6.9,16.0,28.8,41.6,66.9,29.4,70.9,1005.9,34.5,18.4,0.5,356.6,59.8,4,77.1,MODERATE,0.69,1.11,HIGH
0.4,0.8,1.6,2.2,4.0,36.3,65.2,1015.7,19.2,29.9,2.2,183.3,35.3,4,21.1,LOW,0.09,0.0,LOW
8.2,17.9,33.3,58.8,78.6,27.4,69.7,997.8,47.3,56.6,4.4,328.4,56.7,3,57.0,MODERATE,0.22,0.0,LOW
1.6,4.3,8.6,13.6,21.1,28.8,63.6,1009.6,35.9,9.9,2.2,18.4,34.9,8,38.7,LOW,0.37,0.68,HIGH
0.1,0.2,0.4,0.6,1.0,26.5,68.6,1006.7,30.6,12.4,3.1,162.4,34.2,4,65.5,MODERATE,0.33,0.35,MODERATE
5.4,14.0,26.6,50.3,66.5,29.9,70.2,1007.2,26.7,22.0,3.5,571.3,54.4,4,46.8,MODERATE,0.36,0.31,MODERATE
1.1,2.5,4.0,6.1,10.4,30.9,49.8,1015.8,24.7,63.6,0.9,279.2,37.8,0,13.0,LOW,0.05,0.0,LOW
2.1,4.3,7.4,11.7,20.9,32.8,59.1,1011.2,60.5,41.9,2.2,606.0,38.9,1,37.8,LOW,0.06,0.0,LOW
0.4,1.0,1.9,3.6,4.9,31.6,64.9,1007.5,32.7,21.8,0.4,471.2,40.0,4,47.6,MODERATE,0.17,0.0,LOW
27.6,73.4,118.2,200.4,342.9,25.8,83.2,990.9,42.1,37.0,0.9,748.6,90.3,4,111.9,HIGH,0.98,1.39,CRITICAL
11.2,25.1,43.1,81.8,121.8,28.6,87.5,996.8,35.9,3.6,2.8,17.8,81.4,6,82.2,MODERATE,0.96,1.92,CRITICAL
0.9,2.2,4.4,7.2,9.9,29.6,68.2,1004.0,31.5,10.5,3.3,130.1,38.7,6,53.9,MODERATE,0.36,0.46,MODERATE
3.8,7.9,15.5,25.4,39.3,26.4,60.9,1005.8,28.3,2.2,0.9,317.4,32.1,5,46.5,MODERATE,0.47,1.01,HIGH
7.2,17.0,26.6,40.0,53.4,26.9,78.2,995.4,50.6,5.5,5.2,1090.6,44.1,5,108.1,HIGH,0.54,1.15,HIGH
0.1,0.3,0.6,1.2,1.9,31.1,61.6,1022.0,24.9,19.9,1.9,447.7,38.2,3,20.0,LOW,0.1,0.0,LOW
2.3,6.0,9.6,18.6,24.3,36.0,58.8,1017.9,16.6,41.0,9.2,246.8,38.5,2,8.8,LOW,0.05,0.0,LOW
7.0,15.9,26.7,53.2,88.5,31.9,59.9,1010.1,25.3,20.0,2.0,68.0,56.4,5,34.6,LOW,0.62,1.1,HIGH
10.3,24.9,45.3,74.4,114.8,32.4,72.8,1005.6,28.9,21.6,0.9,273.3,60.4,5,76.7,MODERATE,0.83,1.46,CRITICAL
1.8,3.5,5.5,10.3,15.8,26.7,73.3,1003.2,48.4,4.0,5.3,236.1,37.0,6,66.0,MODERATE,0.44,1.05,HIGH
17.3,36.3,79.6,131.3,183.6,32.6,69.8,996.9,41.2,21.7,3.2,587.7,86.5,3,74.6,MODERATE,0.94,1.67,CRITICAL
2.9,6.2,10.0,16.7,24.7,34.0,69.9,1005.7,35.3,12.9,2.0,217.7,43.7,4,61.5,MODERATE,0.44,0.75,HIGH
20.3,40.2,82.2,156.1,217.1,26.0,71.8,1007.2,29.4,21.0,1.8,160.9,84.9,5,60.4,MODERATE,0.98,1.77,CRITICAL
0.9,1.8,3.8,5.7,9.5,27.5,82.8,994.4,46.2,9.1,0.9,50.7,41.7,4,100.0,HIGH,0.68,1.45,CRITICAL
3.8,8.3,18.2,27.9,39.0,32.3,65.9,1007.8,28.4,17.7,1.8,33.1,39.8,3,55.8,MODERATE,0.48,0.76,HIGH
6.3,16.9,30.4,48.3,77.7,32.1,67.8,1003.7,32.1,11.9,0.4,234.7,58.6,5,50.8,MODERATE,0.7,1.25,CRITICAL
3.9,9.4,19.8,37.1,53.5,26.8,87.6,988.8,52.0,16.7,2.7,176.9,51.4,5,134.5,HIGH,0.86,1.6,CRITICAL
12.2,27.3,59.3,96.3,156.8,28.9,68.3,997.7,42.0,4.9,8.2,323.0,73.5,6,80.4,MODERATE,0.95,2.04,CRITICAL
8.3,22.4,36.2,58.5,91.9,28.7,73.5,1001.5,33.8,11.1,5.9,487.9,55.0,4,44.5,MODERATE,0.57,1.01,HIGH
0.0,0.0,0.1,0.1,0.2,33.1,48.9,1021.0,12.3,10.4,0.4,30.5,37.0,6,8.8,LOW,0.19,0.0,LOW
5.7,13.1,20.2,32.9,53.9,34.3,70.1,1009.7,26.2,26.0,7.8,275.5,47.0,4,22.3,LOW,0.19,0.0,LOW
7.1,17.2,33.3,51.6,77.7,27.2,76.3,993.6,43.3,24.1,2.4,767.5,55.4,4,106.1,HIGH,0.65,1.02,HIGH
1.4,2.8,5.3,9.4,16.0,33.7,71.6,1009.1,31.1,45.1,1.0,245.8,42.8,1,54.5,MODERATE,0.13,0.0,LOW
64.6,159.7,262.4,493.7,821.9,26.9,81.4,991.8,60.5,20.0,5.2,294.9,92.4,3,155.1,EXTREME,0.98,1.68,CRITICAL
5.7,11.3,23.3,33.6,52.7,29.8,55.1,1014.2,18.3,8.8,1.7,268.5,44.9,5,26.8,LOW,0.42,0.65,HIGH
3.3,6.6,10.1,17.9,31.0,32.2,78.8,1001.0,33.7,29.5,1.3,202.7,43.3,2,83.1,MODERATE,0.42,0.26,MODERATE
6.6,13.4,27.7,39.3,67.4,32.9,76.9,1004.2,29.9,14.4,0.9,59.3,48.9,6,64.1,MODERATE,0.71,1.27,CRITICAL
1.4,3.7,5.6,9.7,15.1,34.3,64.0,1016.3,21.4,5.9,2.6,66.3,43.5,6,30.3,LOW,0.36,0.83,HIGH
14.8,36.3,71.1,110.5,147.5,25.9,73.4,994.1,43.1,26.8,0.6,90.0,83.2,3,97.1,HIGH,0.96,1.57,CRITICAL
28.4,68.9,107.1,169.7,268.6,27.9,76.4,993.1,50.0,4.6,5.7,612.7,85.8,6,79.2,MODERATE,0.98,2.1,CRITICAL
3.9,9.0,15.1,25.4,37.6,32.1,73.2,1000.0,34.7,5.5,2.5,137.4,45.2,4,80.3,MODERATE,0.7,1.52,CRITICAL
5.1,10.9,21.8,42.6,66.9,32.0,58.0,1013.8,25.6,27.6,2.4,1139.4,58.0,2,41.5,MODERATE,0.17,0.0,LOW
8.8,21.2,36.0,65.7,106.7,26.2,87.3,992.1,57.8,28.5,0.3,646.4,64.5,3,117.4,HIGH,0.84,1.24,CRITICAL
7.7,17.2,32.0,62.8,101.9,28.5,88.4,980.9,71.3,30.2,6.3,453.4,65.8,6,139.4,HIGH,0.87,1.42,CRITICAL
15.9,32.1,68.7,123.4,202.0,28.4,58.1,1001.2,56.8,8.2,2.7,499.3,90.3,6,90.0,HIGH,0.98,2.05,CRITICAL
3.9,9.6,14.7,20.7,33.9,35.8,66.5,1009.7,34.5,38.3,2.3,33.5,39.1,1,49.6,MODERATE,0.22,0.0,LOW
1.9,3.7,7.7,12.0,16.3,35.9,58.7,1015.2,35.9,25.1,5.3,334.3,40.1,4,31.2,LOW,0.12,0.0,LOW
9.1,18.6,28.7,55.8,77.9,31.7,71.3,1001.1,33.6,34.3,0.5,1090.8,62.1,4,64.7,MODERATE,0.28,0.0,MODERATE
2.3,6.0,9.5,16.9,27.3,33.6,69.5,1001.5,32.7,24.2,1.9,30.2,44.1,5,42.3,MODERATE,0.31,0.23,MODERATE
1.6,3.9,6.2,12.4,18.6,32.2,64.8,1014.8,17.4,17.6,3.3,145.7,48.2,6,38.1,LOW,0.28,0.0,MODERATE
35.9,86.3,189.5,283.0,475.9,30.4,86.8,989.1,53.5,4.1,2.5,35.1,81.1,6,131.5,HIGH,0.98,2.13,CRITICAL
9.3,20.8,33.9,53.5,72.8,33.9,72.6,1001.7,52.9,24.3,1.0,335.5,56.9,4,56.2,MODERATE,0.54,0.6,HIGH
10.4,23.1,49.1,79.5,110.9,31.5,65.5,1006.6,27.4,23.1,1.5,61.9,62.3,3,56.1,MODERATE,0.79,1.2,CRITICAL
1.7,4.2,9.3,14.8,23.4,30.6,65.3,1008.8,31.6,8.7,1.5,262.9,37.0,4,46.4,MODERATE,0.37,0.67,HIGH
6.5,16.3,28.8,44.7,69.3,25.8,72.1,1000.7,42.8,26.0,17.2,498.7,60.7,4,73.2,MODERATE,0.33,0.22,MODERATE
21.3,49.1,95.4,158.9,227.7,30.5,64.3,1005.3,48.1,16.4,1.7,83.3,88.7,6,75.0,MODERATE,0.98,1.74,CRITICAL
5.6,15.1,30.8,55.1,82.8,29.9,88.2,983.8,57.3,16.8,1.1,550.0,56.0,3,106.0,HIGH,0.8,1.53,CRITICAL
1.6,4.3,7.6,12.0,15.9,32.3,75.3,999.4,61.2,10.2,6.4,38.6,41.1,4,94.5,HIGH,0.6,0.89,HIGH
4.9,10.9,17.6,25.5,33.7,32.5,73.2,1008.9,26.8,4.2,2.2,76.6,33.5,5,61.6,MODERATE,0.58,1.22,CRITICAL
5.3,13.6,24.5,44.8,60.3,28.2,81.4,996.7,39.4,6.4,2.4,139.9,58.4,4,105.1,HIGH,0.88,1.65,CRITICAL
1.0,2.4,5.0,8.4,13.3,25.8,64.7,1005.5,33.1,28.4,3.1,619.2,48.2,3,45.9,MODERATE,0.12,0.0,LOW
13.7,31.6,64.6,112.0,194.0,30.0,69.6,1008.8,27.4,7.7,3.5,736.3,92.9,5,65.5,MODERATE,0.96,1.93,CRITICAL
32.6,63.4,105.3,176.2,252.0,29.5,66.1,1002.1,30.4,2.0,3.4,109.6,92.1,8,57.9,MODERATE,0.98,2.19,CRITICAL
5.8,13.8,22.3,43.2,56.8,30.1,70.8,1006.4,36.4,106.7,0.4,53.3,49.5,1,52.1,MODERATE,0.05,0.0,LOW
13.7,35.9,77.0,133.6,221.0,31.1,72.4,996.8,46.9,6.3,6.3,730.8,84.6,5,74.5,MODERATE,0.97,2.14,CRITICAL
12.7,32.2,49.2,96.2,166.1,35.4,64.8,1003.2,40.2,21.2,1.1,413.2,86.7,4,72.2,MODERATE,0.94,1.46,CRITICAL
6.3,16.1,32.3,55.2,75.6,31.7,65.8,1010.2,25.5,49.1,1.5,80.3,60.4,1,34.9,LOW,0.29,0.0,MODERATE
0.2,0.4,0.6,0.9,1.3,30.3,54.1,1006.3,31.9,18.5,1.0,325.0,37.6,4,34.2,LOW,0.16,0.0,LOW
1.2,2.6,5.5,8.8,12.1,29.4,63.7,1000.0,36.1,30.9,5.4,797.3,40.0,3,61.9,MODERATE,0.09,0.0,LOW
0.4,0.9,2.0,3.4,4.6,31.3,66.1,1006.9,25.6,69.4,3.4,42.4,37.8,1,43.9,MODERATE,0.05,0.0,LOW
0.0,0.1,0.2,0.3,0.5,29.4,64.1,1011.1,27.8,37.4,5.2,48.2,32.5,2,24.3,LOW,0.07,0.0,LOW
4.6,10.8,16.8,30.4,54.3,28.6,80.5,987.6,46.3,16.7,4.0,136.5,62.4,4,125.6,HIGH,0.86,1.66,CRITICAL
1.0,2.1,3.9,6.0,9.9,33.2,52.8,1014.9,18.0,10.1,0.7,416.4,36.3,7,21.5,LOW,0.17,0.0,LOW
1.9,4.6,7.8,14.0,25.2,30.8,66.7,1002.1,41.6,13.9,1.6,89.5,39.8,5,83.5,MODERATE,0.59,1.03,HIGH
0.4,0.9,1.6,3.0,4.5,32.3,67.6,1008.6,23.8,35.2,2.8,659.0,41.8,2,34.5,LOW,0.06,0.0,LOW
2.9,6.1,12.0,21.7,37.9,33.2,63.3,1015.2,42.5,36.6,1.6,542.4,45.3,2,34.3,LOW,0.12,0.0,LOW
3.5,6.8,11.3,19.0,26.7,24.7,77.7,993.3,45.1,35.7,1.1,327.8,42.3,2,92.5,HIGH,0.35,0.14,MODERATE
15.8,41.3,72.3,144.3,196.1,31.5,79.1,999.0,66.2,18.4,7.4,61.9,96.0,5,120.0,HIGH,0.98,1.74,CRITICAL
0.1,0.1,0.3,0.4,0.7,28.7,72.5,1002.5,30.4,13.7,5.1,1702.7,38.6,5,83.5,MODERATE,0.07,0.0,LOW
15.6,29.7,58.0,84.9,126.1,27.0,70.1,998.3,41.2,8.7,1.8,270.9,73.3,6,77.0,MODERATE,0.93,1.93,CRITICAL
4.4,11.3,19.6,37.1,54.2,29.9,55.4,1019.7,15.7,2.1,5.4,243.6,42.8,7,8.1,LOW,0.35,0.71,HIGH
10.2,27.4,53.9,82.4,134.7,30.8,67.3,997.7,49.7,28.0,3.8,2074.3,74.1,3,82.1,MODERATE,0.34,0.37,MODERATE
11.1,27.4,55.8,102.1,149.7,29.5,71.7,1000.3,35.8,7.8,0.3,772.8,71.1,4,92.5,HIGH,0.94,1.96,CRITICAL
19.5,37.4,71.6,107.9,171.1,26.7,72.7,1006.7,28.0,9.2,2.0,246.6,79.8,5,70.8,MODERATE,0.97,1.97,CRITICAL
2.6,5.4,8.9,12.6,18.3,30.5,80.1,994.8,53.4,35.4,1.5,221.2,40.9,1,97.2,HIGH,0.36,0.14,MODERATE
48.2,129.1,193.6,289.6,490.0,26.6,78.2,1001.6,34.6,3.0,1.2,53.3,89.8,7,131.7,HIGH,0.98,2.09,CRITICAL
8.3,21.2,43.7,71.0,103.4,31.4,64.9,1007.7,24.8,49.3,1.3,1007.0,66.7,0,65.4,MODERATE,0.27,0.0,LOW
11.7,27.5,57.1,83.5,130.9,30.9,77.5,1002.2,34.2,2.0,10.3,720.5,74.9,5,93.0,HIGH,0.9,1.94,CRITICAL
3.1,6.5,12.9,19.5,25.6,32.8,68.2,1004.2,36.7,52.4,2.6,156.0,46.3,1,69.3,MODERATE,0.16,0.0,LOW
7.7,14.6,22.7,42.3,71.7,34.5,79.5,1000.5,34.3,12.9,6.9,546.9,48.0,4,97.8,HIGH,0.67,1.11,HIGH
12.0,22.9,43.8,81.5,131.2,25.5,78.7,992.1,45.1,3.9,1.1,561.7,82.9,8,86.5,MODERATE,0.95,1.83,CRITICAL
6.3,15.0,31.2,59.0,82.3,30.9,69.9,1007.7,25.1,22.2,1.0,113.3,57.5,3,84.0,MODERATE,0.79,1.33,CRITICAL
3.6,6.9,12.2,23.3,32.8,32.0,64.0,1019.9,19.2,42.7,8.0,376.4,50.1,1,38.5,LOW,0.09,0.0,LOW
0.6,1.5,2.5,4.1,5.9,31.8,67.4,1005.2,38.5,12.4,2.7,126.9,24.1,5,56.3,MODERATE,0.29,0.0,MODERATE
2.8,5.7,10.9,20.9,33.3,31.5,68.1,1006.9,29.7,23.2,8.2,607.8,42.8,3,68.0,MODERATE,0.21,0.0,LOW
3.4,8.3,17.3,29.7,46.7,30.6,70.3,1010.9,25.7,71.9,0.5,78.5,40.5,0,45.7,MODERATE,0.08,0.0,LOW
3.2,6.4,9.8,16.5,23.7,28.1,76.4,994.2,39.2,7.0,9.0,435.0,37.2,7,93.5,HIGH,0.47,0.91,HIGH
0.2,0.4,0.8,1.4,2.3,29.9,50.4,1019.5,14.4,32.9,2.2,164.9,35.9,4,16.3,LOW,0.07,0.0,LOW
1.2,2.4,4.7,7.1,12.4,33.4,77.9,1006.7,27.0,8.3,0.9,29.0,36.7,5,73.2,MODERATE,0.55,0.9,HIGH
0.7,1.8,3.4,6.5,8.5,33.7,55.1,1018.9,18.5,12.0,4.3,65.2,43.9,6,11.1,LOW,0.19,0.0,LOW
6.2,14.7,28.7,47.6,71.8,32.1,74.3,998.8,39.8,8.0,5.9,419.3,63.6,4,91.5,HIGH,0.79,1.62,CRITICAL
0.2,0.3,0.6,0.9,1.5,32.0,62.0,1020.5,35.4,12.6,0.5,119.2,30.6,5,20.1,LOW,0.18,0.0,LOW
11.6,30.0,47.7,70.2,111.9,29.9,60.2,1011.6,21.3,2.1,15.6,393.9,63.3,7,53.6,MODERATE,0.72,1.57,CRITICAL
6.2,14.5,24.1,36.1,47.3,28.6,59.7,1009.7,29.9,8.5,4.5,218.6,42.8,5,44.5,MODERATE,0.46,0.7,HIGH
8.3,22.0,42.5,82.2,115.5,31.9,68.2,1007.0,31.3,12.6,1.7,463.4,72.5,4,39.0,LOW,0.75,1.43,CRITICAL
1.1,3.0,4.5,8.9,11.9,27.8,61.2,1002.9,35.4,20.0,0.9,273.1,39.1,5,46.6,MODERATE,0.24,0.0,LOW
2.8,7.3,14.3,23.0,36.5,36.7,59.0,1015.2,33.5,20.3,2.0,155.2,45.2,4,43.3,MODERATE,0.35,0.3,MODERATE
5.0,9.8,19.3,30.3,49.2,27.6,68.8,1006.2,28.0,17.8,1.2,74.9,50.1,3,53.9,MODERATE,0.55,0.86,HIGH
50.1,100.0,166.7,255.3,352.3,29.1,80.5,988.3,44.8,8.2,2.7,173.5,88.4,5,151.0,EXTREME,0.98,1.96,CRITICAL
12.0,32.3,62.0,117.5,172.3,33.3,68.4,995.5,46.0,55.0,5.6,397.9,78.1,1,74.1,MODERATE,0.74,0.5,HIGH
7.5,17.3,32.4,49.4,72.3,32.0,77.8,1003.4,32.4,11.0,4.1,527.6,55.1,6,83.5,MODERATE,0.7,1.43,CRITICAL
11.4,23.8,40.1,78.3,133.9,31.5,66.9,1007.6,24.8,6.4,2.3,81.4,70.5,5,56.6,MODERATE,0.93,1.9,CRITICAL
1.4,3.5,6.4,11.5,16.1,28.2,76.1,1004.5,30.2,16.6,0.7,429.8,41.2,5,63.2,MODERATE,0.32,0.33,MODERATE
0.0,0.1,0.2,0.4,0.6,28.6,59.0,1015.4,19.8,26.9,11.3,90.1,27.0,3,12.1,LOW,0.05,0.0,LOW
13.8,34.3,61.7,106.8,180.7,30.3,77.3,988.4,52.0,2.2,1.4,110.3,85.6,5,114.7,HIGH,0.98,2.0,CRITICAL
0.7,1.8,3.4,6.2,10.6,34.6,68.9,1006.2,27.7,7.8,1.4,303.0,34.5,5,42.6,MODERATE,0.29,0.0,MODERATE
1.5,3.7,5.7,10.0,16.4,27.5,79.7,989.5,47.5,33.4,3.9,144.7,40.3,4,93.0,HIGH,0.34,0.15,MODERATE
4.8,10.1,15.8,29.9,43.4,28.7,57.5,1011.5,26.1,14.7,5.5,426.7,51.5,4,35.1,LOW,0.29,0.0,MODERATE
2.7,5.9,9.2,17.5,29.9,24.4,76.5,1004.2,33.1,11.5,14.8,1200.0,40.4,5,64.5,MODERATE,0.1,0.0,LOW
5.0,11.1,22.6,39.7,66.4,28.7,62.6,1008.6,52.9,50.1,12.5,76.3,59.2,1,67.6,MODERATE,0.26,0.0,LOW
19.2,44.1,76.9,136.9,226.2,29.4,65.2,997.7,35.3,3.7,8.9,336.2,81.3,6,51.6,MODERATE,0.98,2.03,CRITICAL
1.6,3.3,5.4,10.6,14.1,36.2,66.5,1015.9,40.4,19.2,2.3,990.8,46.6,4,38.1,LOW,0.09,0.0,LOW
0.8,1.8,3.7,7.2,9.5,33.6,59.0,1013.9,25.3,9.5,0.9,88.8,43.8,4,26.7,LOW,0.3,0.0,MODERATE
0.5,1.2,1.9,3.4,5.7,32.1,61.5,1010.0,35.0,3.3,3.4,188.7,32.1,5,42.9,MODERATE,0.31,0.59,MODERATE
0.8,1.8,3.0,4.3,7.6,29.5,60.6,1003.9,33.0,6.3,0.4,65.1,32.7,5,45.4,MODERATE,0.38,0.77,HIGH
